topic_0
okhttp: 0.135569229722023; 
 mux: 0.035544607788324356; 
 exuberant-ctags: 0.02199346199631691; 
 youcompleteme: 0.02074250392615795; 
 janus: 0.01941833831369877; 
 crossbar: 0.01927167735993862; 
 wamp-protocol: 0.017931316047906876; 
 tinymce-plugins: 0.017642250284552574; 
 azure-search-.net-sdk: 0.015712466090917587; 
 autobahn: 0.00341065414249897; 
 azure-web-roles: 0.0015538247535005212; 
 azure-deployment: 0.0005761599168181419; 
 azure-cloud-services: 0.0002493453212082386; 
 topic_353
jquery: 0.48107048869132996; 
 css: 0.45497578382492065; 
 slick.js: 0.047274041920900345; 
 html: 0.013039321638643742; 
 javascript: 0.0036331939045339823; 
 css3: 3.368246552781784e-06; 
 hover: 1.9026607560590492e-06; 
 slider: 1.724131152514019e-06; 
 jssor: 1.4585684482426586e-07; 
 gridster: 1.0803710814855094e-08; 
 animate.css: 8.011405761010337e-09; 
 slidetoggle: 5.9795177698163116e-09; 
 sliding: 5.950040460334094e-09; 
 jquery-hover: 4.317569857192893e-09; 
 cycle: 4.204283587938562e-09; 
 resize: 3.622793398605495e-09; 
 addclass: 3.4196547815668055e-09; 
 clip-path: 3.411662286012529e-09; 
 scroll: 3.3435325619279865e-09; 
 jquery-effects: 3.1888367502119763e-09; 
 topic_354
anaconda: 0.6762033104896545; 
 conda: 0.23589706420898438; 
 easy-install: 0.03587203100323677; 
 webautomation: 0.020120302215218544; 
 virtual-environment: 0.011240370571613312; 
 lidar: 0.01111153606325388; 
 recaptcha-v3: 0.008927498944103718; 
 pip: 0.0002946722670458257; 
 spyder: 0.00015803812129888684; 
 miniconda: 0.0001099809815059416; 
 jupyter-notebook: 4.026093665743247e-05; 
 graph-tool: 6.434120223275386e-06; 
 jupyter: 5.287151452648686e-06; 
 pydicom: 3.170910986227682e-06; 
 ta-lib: 2.719531494221883e-06; 
 zipline: 1.7344777916150633e-06; 
 egg: 8.692784376762575e-07; 
 package-managers: 8.668917530485487e-07; 
 geopandas: 7.82486949901795e-07; 
 installation: 5.268992708806763e-07; 
 topic_355
turtle-graphics: 0.3522244691848755; 
 metaclass: 0.168924480676651; 
 pep8: 0.12222377955913544; 
 colormap: 0.10024634003639221; 
 pocketsphinx: 0.08178055286407471; 
 cartopy: 0.06584630161523819; 
 mplot3d: 0.05244049057364464; 
 color-mapping: 0.0323297493159771; 
 python-sip: 0.023602237924933434; 
 pep: 0.00024529697839170694; 
 fractals: 5.4600102885160595e-05; 
 matplotlib-basemap: 3.595076486817561e-05; 
 colorbar: 2.884788773371838e-05; 
 flake8: 6.780223429814214e-06; 
 contourf: 3.2207581170951016e-06; 
 method-resolution-order: 3.043117430934217e-06; 
 with-statement: 8.463107405987103e-07; 
 rasterio: 4.892729066341417e-07; 
 getattr: 4.881032964476617e-07; 
 class-method: 3.865325481910986e-07; 
 topic_356
winapi: 0.8447875380516052; 
 windbg: 0.06156617030501366; 
 ole: 0.027436984702944756; 
 variant: 0.018154896795749664; 
 crash-dumps: 0.01594052091240883; 
 windows: 0.012728258967399597; 
 sos: 0.006931878626346588; 
 wtl: 0.005601400975137949; 
 minidump: 0.003898794064298272; 
 atl: 0.002385687315836549; 
 c++: 0.00038838060572743416; 
 visual-c++: 7.93371582403779e-05; 
 win32gui: 1.5556741345790215e-05; 
 setwindowshookex: 1.5080926459631883e-05; 
 shell32: 1.044076543621486e-05; 
 dump: 9.181768291455228e-06; 
 safearray: 7.87149019743083e-06; 
 win64: 7.428985554724932e-06; 
 sendmessage: 7.120054306142265e-06; 
 ownerdrawn: 6.052970093151089e-06; 
 topic_357
css: 0.8836514353752136; 
 html: 0.09642146527767181; 
 css-float: 0.019533207640051842; 
 word-break: 0.0003606208774726838; 
 footer: 1.168300150311552e-05; 
 font-awesome: 1.0339330401620828e-05; 
 jquery: 9.710843187349383e-06; 
 floating: 4.605562935466878e-07; 
 centering: 2.070041063007011e-07; 
 margins: 1.219113698880392e-07; 
 sticky-footer: 1.0797672445050921e-07; 
 stylesheet: 1.067741877136541e-07; 
 twitter-bootstrap: 1.066710737518406e-07; 
 960.gs: 1.0355424961971949e-07; 
 scroll: 9.963144265157098e-08; 
 word-wrap: 8.725087496941342e-08; 
 wordpress: 6.052849954585326e-08; 
 fonts: 5.3391261189972283e-08; 
 width: 5.300185890178e-08; 
 inline: 5.229064825584828e-08; 
 topic_358
python-multiprocessing: 0.3047768473625183; 
 python-3.4: 0.30304405093193054; 
 python-internals: 0.06520283967256546; 
 instances: 0.06298693269491196; 
 orange: 0.032022107392549515; 
 optparse: 0.0314018614590168; 
 hoverintent: 0.0257100872695446; 
 httplib2: 0.024020809680223465; 
 pyusb: 0.0218295156955719; 
 linear-search: 0.019983826205134392; 
 optional-arguments: 0.019398171454668045; 
 setattr: 0.016821831464767456; 
 pathos: 0.015769872814416885; 
 facebook-prophet: 0.014546307735145092; 
 rasterio: 0.013349625281989574; 
 robobrowser: 0.013121359050273895; 
 grequests: 0.012969249859452248; 
 keyword-argument: 0.002215361688286066; 
 multiprocessing: 0.000489155703689903; 
 dill: 0.0002906582085415721; 
 topic_359
python: 0.997064471244812; 
 django: 0.0012632111320272088; 
 os.walk: 0.0008325731032527983; 
 satchmo: 0.0003872411616612226; 
 ray: 0.0003413383092265576; 
 dictionary: 3.1688690796727315e-05; 
 subprocess: 2.6921010430669412e-05; 
 python-2.7: 2.5407383873243816e-05; 
 pysnmp: 2.2696562155033462e-05; 
 virtualenv: 2.244097913717269e-06; 
 virtualenvwrapper: 1.087106852537545e-06; 
 django-migrations: 1.923540793313805e-07; 
 django-cms: 1.8872049167839577e-07; 
 pyspark: 1.7261952223179833e-07; 
 deap: 7.326697470944055e-08; 
 django-south: 7.223369635767085e-08; 
 eventlet: 5.923828183540536e-08; 
 django-1.7: 5.384291767995819e-08; 
 string: 4.1397910877094546e-08; 
 scrapy: 4.0807943690879256e-08; 
 topic_360
threadpool: 0.485425740480423; 
 sql-server-2000: 0.3352968096733093; 
 case-statement: 0.04748619347810745; 
 executor: 0.04627145454287529; 
 ikvm: 0.03490510582923889; 
 teradata-sql-assistant: 0.021540015935897827; 
 completable-future: 0.015532906167209148; 
 ranking-functions: 0.013104247860610485; 
 multithreading: 0.00031834878609515727; 
 teradata: 4.609585084835999e-05; 
 threadpoolexecutor: 4.328064824221656e-05; 
 callable: 1.0614769053063355e-05; 
 blockingqueue: 5.984805284242611e-06; 
 thread-dump: 5.83248765906319e-06; 
 executorservice: 4.8557094487478025e-06; 
 futuretask: 6.710488378303126e-07; 
 forkjoinpool: 4.220147218347847e-07; 
 thread-local: 2.619172505546885e-07; 
 dts: 2.2622293727181386e-07; 
 apr: 1.4121667391009396e-07; 
 topic_361
ios6: 0.5703422427177429; 
 cllocationmanager: 0.1708710789680481; 
 enterprise-architect: 0.07191908359527588; 
 nslog: 0.042941074818372726; 
 udpclient: 0.030478117987513542; 
 sqlite-net: 0.025061072781682014; 
 nsdocumentdirectory: 0.023283731192350388; 
 live-tile: 0.019503140822052956; 
 mspec: 0.01395036093890667; 
 listpicker: 0.013573176227509975; 
 sqlite-net-extensions: 0.008810626342892647; 
 background-audio: 0.008609239012002945; 
 core-location: 0.00043432903476059437; 
 xcode4.6: 0.00011659887968562543; 
 asyncsocket: 3.83698679797817e-05; 
 objective-c: 3.618242044467479e-05; 
 clgeocoder: 5.977396540401969e-06; 
 auto-rotation: 3.927367743017385e-06; 
 cllocation: 3.844653292617295e-06; 
 udp: 3.7024653920525452e-06; 
 topic_362
org-mode: 0.2782452404499054; 
 partition: 0.15061324834823608; 
 compile-time: 0.1010860875248909; 
 ambiguity: 0.05466008931398392; 
 pod: 0.05463603883981705; 
 django-storage: 0.03451600298285484; 
 concept: 0.03390819951891899; 
 typeid: 0.03324543684720993; 
 compile-time-constant: 0.03091135248541832; 
 minio: 0.026337943971157074; 
 data-stream: 0.025391381233930588; 
 remoteobject: 0.023894643411040306; 
 transactionmanager: 0.02207736298441887; 
 curves: 0.021008150652050972; 
 apache-spark-standalone: 0.020817944779992104; 
 occi: 0.018925148993730545; 
 org-babel: 0.01850147917866707; 
 typeinfo: 0.018450293689966202; 
 amazon-quicksight: 0.01624387502670288; 
 embedded-sql: 0.016229690983891487; 
 topic_363
python: 0.6895971894264221; 
 jupyter-notebook: 0.1923859417438507; 
 bokeh: 0.06768176704645157; 
 tf-idf: 0.020487336441874504; 
 python-idle: 0.009611573070287704; 
 holoviews: 0.006305703427642584; 
 tfidfvectorizer: 0.0037948673125356436; 
 tqdm: 0.003738339291885495; 
 kwargs: 0.0027426478918641806; 
 pydicom: 0.0026942610275000334; 
 jupyter: 0.0008145746542140841; 
 matplotlib: 5.852163667441346e-05; 
 data-visualization: 3.7702433473896235e-05; 
 pyglet: 2.747998405538965e-05; 
 networkx: 1.127035739045823e-05; 
 python-2.6: 3.7969455206621205e-06; 
 ipywidgets: 2.5222389012924396e-06; 
 google-colaboratory: 1.0819433100550668e-06; 
 jupyterhub: 8.716656907381548e-07; 
 ipython: 3.479853205590189e-07; 
 topic_364
collision: 0.4612548351287842; 
 signalr-hub: 0.12297292053699493; 
 virtual-directory: 0.08989055454730988; 
 printers: 0.08914954215288162; 
 reactstrap: 0.06557771563529968; 
 redux-persist: 0.03793855756521225; 
 knockout-mvc: 0.03791649639606476; 
 normalizr: 0.03573509678244591; 
 iso8583: 0.03518363833427429; 
 jpos: 0.023578565567731857; 
 collision-detection: 0.0007724190945737064; 
 rect: 1.0567503522906918e-05; 
 projectile: 7.3046089710260276e-06; 
 aabb: 5.465855338115944e-06; 
 octree: 2.333307975277421e-06; 
 network-printers: 6.458026291511487e-07; 
 bounds: 6.264340299821924e-07; 
 xna: 4.945880505147215e-07; 
 pong: 4.522354970504239e-07; 
 pacman: 2.7606355956777406e-07; 
 topic_365
vue.js: 0.62517911195755; 
 vuejs2: 0.236124649643898; 
 vue-component: 0.07973506301641464; 
 vuex: 0.0502031184732914; 
 vue-test-utils: 0.004305860493332148; 
 vue-material: 0.002012470969930291; 
 v-model: 0.0017970987828448415; 
 bootstrap-vue: 0.00019763187447097152; 
 vee-validate: 0.00017825515533331782; 
 vue-loader: 0.00015763733244966716; 
 v-for: 3.999007458332926e-05; 
 vue-chartjs: 2.7906224204343744e-05; 
 element-ui: 9.043469617608935e-06; 
 axios: 7.123325303837191e-06; 
 nuxt.js: 5.643913482344942e-06; 
 vue-apollo: 5.48656271348591e-06; 
 vue-router: 4.2535220927675255e-06; 
 vue-resource: 2.3464315290766535e-06; 
 vuex-modules: 2.002010205615079e-06; 
 vue-cli: 1.8315913621336222e-06; 
 topic_366
compiler-construction: 0.5794739127159119; 
 binaryfiles: 0.12035413831472397; 
 keyword: 0.11017614603042603; 
 variadic-functions: 0.09800466895103455; 
 string-parsing: 0.04608473181724548; 
 blend: 0.03962361812591553; 
 tolower: 0.006232064217329025; 
 toupper: 1.8589646060718223e-05; 
 intermediate-language: 8.045124559430405e-06; 
 binary-data: 6.9161255851213355e-06; 
 text-parsing: 4.248737241141498e-06; 
 lexical-analysis: 3.282540319560212e-06; 
 expression-blend: 2.7375792797101894e-06; 
 mat-file: 2.039754463112331e-06; 
 lex: 1.6150416968230275e-06; 
 expression-blend-4: 9.518892056803452e-07; 
 programming-languages: 5.085699967821711e-07; 
 semantic-analysis: 2.941008858670102e-07; 
 flex-lexer: 2.901179527725617e-07; 
 strtok: 1.4943452697480097e-07; 
 topic_367
sendmail: 0.4576493501663208; 
 ear: 0.19969764351844788; 
 jsonobject: 0.126166433095932; 
 java-threads: 0.1121286079287529; 
 cifs: 0.04252801090478897; 
 jsonresponse: 0.02488459274172783; 
 android-thread: 0.01927623152732849; 
 maven-ear-plugin: 0.01724901795387268; 
 mailx: 0.00017325967201031744; 
 smb: 9.756197687238455e-05; 
 mount: 7.195145735749975e-05; 
 email-client: 3.953862687922083e-05; 
 mail-server: 1.6786985725047998e-05; 
 jcifs: 1.311809137405362e-05; 
 smtpclient: 3.0514322588715004e-06; 
 shutdown: 1.1290934480712167e-06; 
 samba: 9.663400533099775e-07; 
 postfix-mta: 6.790103270759573e-07; 
 jsonobjectrequest: 3.911678447821032e-07; 
 android-looper: 3.698750390412897e-07; 
 topic_368
unique: 0.47465112805366516; 
 large-data: 0.16074691712856293; 
 shapefile: 0.12424066662788391; 
 lubridate: 0.11839304864406586; 
 strptime: 0.05640680342912674; 
 webtest: 0.027548925951123238; 
 elevation: 0.02583141438663006; 
 stata-macros: 0.012060949578881264; 
 posixct: 7.311637455131859e-05; 
 subset: 2.5113891751971096e-05; 
 maptools: 1.2864191376138479e-05; 
 frequency: 2.528019422243233e-06; 
 lapply: 2.1881396605749615e-06; 
 duplicates: 1.3456989336191327e-06; 
 large-files: 7.244682933560398e-07; 
 geojson: 5.127976692165248e-07; 
 qgis: 2.853446687822725e-07; 
 nosetests: 2.62664997308093e-07; 
 tidyverse: 2.593105250525696e-07; 
 variable-length: 2.183918610398905e-07; 
 topic_369
tiles: 0.2513529062271118; 
 spring-annotations: 0.19632408022880554; 
 spring-3: 0.14959938824176788; 
 nosuchmethoderror: 0.10683145374059677; 
 resolver: 0.049865685403347015; 
 mojo: 0.042130932211875916; 
 tiles2: 0.04151949658989906; 
 spring-statemachine: 0.038061339408159256; 
 oc4j: 0.03419385477900505; 
 maven-central: 0.030485030263662338; 
 websharper: 0.03032693639397621; 
 xfa: 0.02909969538450241; 
 maven-plugin: 8.750902634346858e-05; 
 apache-tiles: 8.655546116642654e-05; 
 spring-bean: 1.1136794455524068e-05; 
 hibernate-4.x: 9.909022082865704e-06; 
 springsource: 5.118944955029292e-06; 
 servlet-3.0: 3.7511672417167574e-06; 
 spring-test: 1.265152150153881e-06; 
 spring-scheduled: 7.067964702400786e-07; 
 topic_370
uiinterfaceorientation: 0.19148729741573334; 
 localdb: 0.17084738612174988; 
 failed-installation: 0.12579219043254852; 
 alassetslibrary: 0.12452594190835953; 
 solrnet: 0.11565013974905014; 
 mvc-mini-profiler: 0.07559557259082794; 
 change-tracking: 0.0527179092168808; 
 alasset: 0.04311281442642212; 
 archiving: 0.0387706495821476; 
 ipad-2: 0.038701243698596954; 
 gaussianblur: 0.02125559002161026; 
 autorotate: 0.0008447231375612319; 
 photolibrary: 0.00045804708497598767; 
 uideviceorientation: 5.762308865087107e-05; 
 ios5.1: 4.7794368583709e-05; 
 uiimagepickercontroller: 4.207527308608405e-05; 
 exif: 3.210983777535148e-05; 
 sql-server-express: 3.155995727865957e-05; 
 edismax: 1.595772846485488e-05; 
 executescalar: 3.2332720820704708e-06; 
 topic_371
wordpress: 0.812251091003418; 
 php: 0.17594456672668457; 
 zfcuser: 0.004920246545225382; 
 media-library: 0.0034409083891659975; 
 wp-admin: 0.0032640453428030014; 
 wp-query: 0.000143659912282601; 
 gravityforms: 2.8089434636058286e-05; 
 advanced-custom-fields: 2.615439598230296e-06; 
 add-filter: 1.995067805182771e-06; 
 custom-post-type: 1.2047213431287673e-06; 
 shortcode: 4.851504513680993e-07; 
 mamp: 3.025704700121423e-07; 
 memory-limit: 2.3427280382293247e-07; 
 wp-list-categories: 1.7399706564447115e-07; 
 featured: 1.1706585212323262e-07; 
 gravity-forms-plugin: 7.734978879625487e-08; 
 comments: 7.333975560186445e-08; 
 opcache: 5.4805141758151876e-08; 
 wp-cli: 3.105388302060419e-08; 
 wp-api: 2.8319567135781654e-08; 
 topic_372
code-injection: 0.8271127343177795; 
 php-5.2: 0.0970940962433815; 
 jersey-1.0: 0.07578075677156448; 
 mysql-real-escape-string: 1.1399747563700657e-05; 
 zend-studio: 5.284661028781557e-07; 
 enunciate: 3.0201249501260463e-07; 
 php4: 9.518197430224973e-08; 
 prepare: 4.209594450799159e-08; 
 app-startup: 1.4671041270730711e-08; 
 jflex: 1.1023867152459843e-08; 
 preg-replace-callback: 8.737319312501768e-09; 
 sonarqube-4.5: 2.698116174926213e-09; 
 strstr: 1.9301589215814374e-09; 
 embedded-tomcat-7: 1.66850333549462e-09; 
 ojdbc: 1.5864509705920682e-09; 
 ioncube: 1.4132227610375026e-09; 
 firefox3.6: 9.542038270637931e-10; 
 ubuntu-10.04: 3.9057113099261187e-10; 
 imagedownload: 2.807359622547523e-10; 
 inject: 2.5423502192367664e-10; 
 topic_373
uitableview: 0.6708508133888245; 
 ios: 0.12640948593616486; 
 core-animation: 0.04469137266278267; 
 objective-c: 0.038776323199272156; 
 uisearchbar: 0.03638007119297981; 
 nstimer: 0.028321847319602966; 
 avaudioplayer: 0.014669675379991531; 
 uisearchcontroller: 0.012662285938858986; 
 avaudiorecorder: 0.0076866778545081615; 
 swrevealviewcontroller: 0.006441060919314623; 
 cabasicanimation: 0.005762256216257811; 
 swift: 0.0038624147418886423; 
 iphone: 0.001238158787600696; 
 didselectrowatindexpath: 0.0012130587128922343; 
 calayer: 0.000572766293771565; 
 uikit: 0.00025024855858646333; 
 uialertaction: 6.376438250299543e-05; 
 catransform3d: 2.9184366212575696e-05; 
 uitableviewautomaticdimension: 2.3429545763065107e-05; 
 segue: 1.6739169950596988e-05; 
 topic_374
angular: 0.7943030595779419; 
 angular-cli: 0.09499917924404144; 
 angular-material2: 0.044912733137607574; 
 hybris: 0.020192064344882965; 
 hp-uft: 0.016236986964941025; 
 angular-animations: 0.00795065425336361; 
 ngx-datatable: 0.003186966525390744; 
 routerlink: 0.0031409836374223232; 
 angular4-forms: 0.0030660477932542562; 
 wayland: 0.00236009294167161; 
 angular2-modules: 0.002109694993123412; 
 angular4: 0.0020012385211884975; 
 zone.js: 0.0017721197800710797; 
 linux-from-scratch: 0.0016918829642236233; 
 ext3: 0.0011964759323745966; 
 ionic2: 0.0003434186219237745; 
 angular-cli-v7: 0.00021989125525578856; 
 qtp: 0.0001400354376528412; 
 68000: 8.086808520602062e-05; 
 angular2-router: 4.58838403574191e-05; 
 topic_375
dql: 0.20561759173870087; 
 symfony-2.3: 0.1349308341741562; 
 php-7.1: 0.08554397523403168; 
 api-platform.com: 0.08294643461704254; 
 parse-error: 0.0826064795255661; 
 symfony-3.3: 0.08221197873353958; 
 fpm: 0.047006264328956604; 
 omnipay: 0.04509248957037926; 
 structured-data: 0.03865913301706314; 
 codesniffer: 0.03767424821853638; 
 ezpublish: 0.03490916267037392; 
 rdfa: 0.030768506228923798; 
 htmltidy: 0.02868756279349327; 
 liipimaginebundle: 0.02384883165359497; 
 knpmenubundle: 0.02004619687795639; 
 symfony: 0.014434934593737125; 
 doctrine: 0.001674832310527563; 
 tidy: 0.001462015905417502; 
 doctrine-orm: 0.0010277506662532687; 
 documentum: 0.00018789898604154587; 
 topic_376
reportviewer: 0.564220130443573; 
 elmah: 0.23628462851047516; 
 owin-middleware: 0.057482995092868805; 
 python-jira: 0.04443707689642906; 
 listboxitems: 0.03759711608290672; 
 elmah.mvc: 0.03289403021335602; 
 rowcommand: 0.0256112739443779; 
 report-viewer2010: 0.0012892971280962229; 
 error-logging: 7.805346103850752e-05; 
 jira-rest-api: 5.153732490725815e-05; 
 reporting-services: 2.3031105229165405e-05; 
 rdlc: 1.377970511384774e-05; 
 reportviewer2008: 6.494502486020792e-06; 
 radcombobox: 4.770949544763425e-06; 
 owin: 1.5237928892020136e-06; 
 stimulsoft: 1.0713595202105353e-06; 
 jira: 6.492539341707015e-07; 
 rdl: 5.567633820646734e-07; 
 rowdatabound: 5.39274196853512e-07; 
 reportingservices-2005: 4.1827490804280387e-07; 
 topic_377
lxml: 0.5697618126869202; 
 dynamically-generated: 0.1307428628206253; 
 ttk: 0.09449378401041031; 
 mathml: 0.052756600081920624; 
 cursor-position: 0.0479939728975296; 
 jspx: 0.02915021777153015; 
 xml.etree: 0.022238213568925858; 
 lxml.html: 0.01789921335875988; 
 mbtiles: 0.016681918874382973; 
 sgml: 0.01626468449831009; 
 tilemill: 0.001864384626969695; 
 mapbox-gl-js: 5.256911026663147e-05; 
 mapnik: 3.819328412646428e-05; 
 elementtree: 2.9943148547317833e-05; 
 mapbox: 1.3796406165056396e-05; 
 schematron: 9.577558557793964e-06; 
 mathjax: 5.6167600632761605e-06; 
 xhtml: 1.131009412347339e-06; 
 optionmenu: 7.976386200425623e-07; 
 minidom: 4.2059141946992895e-07; 
 topic_378
csrf: 0.8645935654640198; 
 coupon: 0.08021057397127151; 
 message-digest: 0.028047306463122368; 
 pixmap: 0.024473121389746666; 
 csrf-protection: 0.002544723218306899; 
 owasp: 8.449377492070198e-05; 
 md5: 1.2671685908571817e-05; 
 discount: 1.2342858099145815e-05; 
 antiforgerytoken: 8.368516319023911e-06; 
 token: 7.950483450258616e-06; 
 cart: 1.7675087065072148e-06; 
 django-csrf: 1.2985026387468679e-06; 
 xss: 8.953704764280701e-07; 
 cross-site: 5.091305297355575e-07; 
 tax: 8.693457687058981e-08; 
 custom-taxonomy: 8.675466034446799e-08; 
 sha: 5.71941427551792e-08; 
 clickjacking: 3.165183670716942e-08; 
 woocommerce-bookings: 2.9893840292061213e-08; 
 man-in-the-middle: 2.1024161966920474e-08; 
 topic_379
numpy: 0.5155838131904602; 
 python: 0.3466671407222748; 
 scipy: 0.11645564436912537; 
 web2py: 0.01691383495926857; 
 numpy-broadcasting: 0.0038511601742357016; 
 matplotlib: 0.0002638640289660543; 
 arrays: 0.0001615807559574023; 
 numpy-einsum: 3.2338171877199784e-05; 
 scipy-optimize: 2.223352021246683e-05; 
 pandas: 1.534900366095826e-05; 
 interpolation: 6.616541213588789e-06; 
 dot-product: 5.8520804486761335e-06; 
 odeint: 3.4325328215345507e-06; 
 linear-algebra: 3.3061651265597902e-06; 
 sparse-matrix: 3.1734623462398304e-06; 
 python-2.7: 2.8042925350746373e-06; 
 minimization: 2.1224932424956933e-06; 
 matrix: 1.2945787375429063e-06; 
 python-3.x: 8.411234375671484e-07; 
 opencv: 6.114113375588204e-07; 
 topic_380
push-notification: 0.5568435788154602; 
 breeze: 0.10029193013906479; 
 background-process: 0.09340856969356537; 
 onesignal: 0.04247516766190529; 
 intentfilter: 0.03204144164919853; 
 rubymotion: 0.02504000812768936; 
 screen-capture: 0.023811453953385353; 
 urbanairship.com: 0.023481762036681175; 
 can-bus: 0.022554580122232437; 
 internet-connection: 0.014688230119645596; 
 obd-ii: 0.00964357890188694; 
 dkim: 0.009305277839303017; 
 android-paging: 0.007698019966483116; 
 data-sharing: 0.007159410044550896; 
 capl: 0.006937019992619753; 
 phonegap-desktop-app: 0.006594673730432987; 
 canoe: 0.0048225270584225655; 
 google-sheets-importxml: 0.004673071205615997; 
 god: 0.004577980376780033; 
 android-xmlpullparser: 0.0038545040879398584; 
 topic_381
database-replication: 0.18291524052619934; 
 diagram: 0.1816723644733429; 
 ansible-2.x: 0.12860676646232605; 
 use-case: 0.0779842883348465; 
 postgresql-9.6: 0.07447714358568192; 
 sccm: 0.06562934815883636; 
 information-schema: 0.04990900307893753; 
 dpdk: 0.02819899655878544; 
 database-permissions: 0.028197426348924637; 
 live555: 0.024023696780204773; 
 opa: 0.021086975932121277; 
 svnadmin: 0.020837033167481422; 
 cappuccino: 0.01871989108622074; 
 trunk: 0.01832878403365612; 
 row-level-security: 0.016841832548379898; 
 powershell-1.0: 0.016704542562365532; 
 uml: 0.01593390293419361; 
 tablename: 0.01547190360724926; 
 svn-merge: 0.01384940929710865; 
 ffserver: 0.0002624895714689046; 
 topic_382
hibernate: 0.9297599196434021; 
 stanford-nlp: 0.04886263981461525; 
 pos-tagger: 0.008329872041940689; 
 named-query: 0.00781461875885725; 
 pgbouncer: 0.0025645557325333357; 
 part-of-speech: 0.002270202152431011; 
 nlp: 0.0002658275479916483; 
 jpa: 4.2291288991691545e-05; 
 liquibase: 3.038182512682397e-05; 
 composite-key: 2.0773139112861827e-05; 
 cascading-deletes: 1.362921921099769e-05; 
 opennlp: 6.7833852881449275e-06; 
 many-to-many: 4.044241904921364e-06; 
 hibernate-onetomany: 3.5964160360890673e-06; 
 named-entity-recognition: 3.5269772524770815e-06; 
 nltk: 2.281047045471496e-06; 
 hsqldb: 1.3703563581657363e-06; 
 connection-pooling: 1.2238822364452062e-06; 
 persistence: 6.009685193930636e-07; 
 dao: 2.3293964090953523e-07; 
 topic_383
redirect: 0.8657127022743225; 
 session-variables: 0.0878942683339119; 
 quickbooks: 0.027372851967811584; 
 qbxml: 0.006879706401377916; 
 apl: 0.004864522721618414; 
 qbfc: 0.004411058034747839; 
 .htaccess: 0.002795563545078039; 
 session: 4.670583803090267e-05; 
 trailing-slash: 1.2483275895647239e-05; 
 mod-rewrite: 3.3961514418479055e-06; 
 rewrite: 1.3906868616686552e-06; 
 hotlinking: 1.3675218042408233e-06; 
 lang: 9.923278412315995e-07; 
 referrer: 8.44568262436951e-07; 
 nginx: 5.890532293051365e-07; 
 referer: 3.3379052410964505e-07; 
 session-cookies: 1.9267329776084807e-07; 
 url: 1.536185436634696e-07; 
 wildcard-subdomain: 1.512260041636182e-07; 
 http-status-code-404: 1.2659306491968891e-07; 
 topic_384
product: 0.2593540847301483; 
 mamp: 0.19678039848804474; 
 cart: 0.15760169923305511; 
 str-replace: 0.14690811932086945; 
 apache-spark-mllib: 0.1380627304315567; 
 strpos: 0.044886473566293716; 
 virtual-hosts: 0.016800515353679657; 
 shopping: 0.016218386590480804; 
 ampps: 0.008613702841103077; 
 shipping-method: 0.0071576908230781555; 
 apache-spark-ml: 0.005975563544780016; 
 woocommerce: 0.0006522238254547119; 
 mamp-pro: 0.000641075661405921; 
 price: 0.00020191560906823725; 
 categories: 6.140176265034825e-05; 
 discount: 5.349214552552439e-05; 
 apache-spark-1.6: 5.592484285443788e-06; 
 stock: 5.086630153527949e-06; 
 apache-spark: 4.1427829273743555e-06; 
 substr: 3.2732020827097585e-06; 
 topic_385
pattern-matching: 0.48827147483825684; 
 geospatial: 0.2123710960149765; 
 netezza: 0.07080714404582977; 
 box-api: 0.06671850383281708; 
 geo: 0.056399159133434296; 
 doctrine-1.2: 0.025505688041448593; 
 monetdb: 0.022787300869822502; 
 spray-json: 0.019313756376504898; 
 pypdf: 0.016605710610747337; 
 scala-gatling: 0.010648928582668304; 
 kriging: 0.007333540357649326; 
 boxapiv2: 0.0024685997050255537; 
 box: 0.0007083416567184031; 
 gatling: 4.945927139488049e-05; 
 spray: 5.463635261548916e-06; 
 doctrine: 2.683348384380224e-06; 
 symfony-1.4: 1.4751281014468987e-06; 
 gis: 7.641333468200173e-07; 
 point-in-polygon: 2.642529182139697e-07; 
 spatial: 1.7040895272657508e-07; 
 topic_386
width: 0.3481479287147522; 
 background-image: 0.3240622580051422; 
 background-color: 0.16967181861400604; 
 aspect-ratio: 0.0608501210808754; 
 css: 0.05472986772656441; 
 stretch: 0.030980950221419334; 
 text-indent: 0.006702748592942953; 
 form-fields: 0.003012302564457059; 
 background-size: 0.0014154954114928842; 
 background-position: 0.0003601232310757041; 
 height: 5.383604366215877e-05; 
 fill: 3.817535798589233e-06; 
 background: 2.445999598421622e-06; 
 column-width: 2.184675622629584e-06; 
 responsive-design: 1.6781411886768183e-06; 
 resize: 6.10809138379409e-07; 
 spacing: 4.392814219045249e-07; 
 css-tables: 3.2403232808064786e-07; 
 responsive-images: 1.4660551528322685e-07; 
 z-index: 1.2602832555330679e-07; 
 topic_387
routes: 0.8430181741714478; 
 strong-parameters: 0.05676177889108658; 
 url-parameters: 0.056504007428884506; 
 digest: 0.029547223821282387; 
 htmlunit-driver: 0.01253633014857769; 
 nested-forms: 0.0015278245555236936; 
 link-to: 8.464707207167521e-05; 
 actioncontroller: 7.908588486316148e-06; 
 nested-routes: 7.771554919600021e-06; 
 md5: 1.3245773970993469e-06; 
 attr-accessible: 1.265627929569746e-06; 
 nested-form-for: 7.727153956693655e-07; 
 ruby-on-rails-4: 2.502384859326412e-07; 
 custom-routes: 1.3631949968839763e-07; 
